N°,Classe,Année,Année_str,Year,Month
101190002842,5,202410,202410,2024,10
101190002846,2,202410,202410,2024,10
101190002849,1,202410,202410,2024,10
101190002855,2,202410,202410,2024,10
101190002856,4,202410,202410,2024,10
101190002858,2,202410,202410,2024,10
101190002859,2,202410,202410,2024,10
101190002870,2,202410,202410,2024,10
101190002871,3,202410,202410,2024,10
101190002872,5,202410,202410,2024,10
101190002874,2,202410,202410,2024,10
101190002875,2,202410,202410,2024,10
101190002877,3,202410,202410,2024,10
101190002884,2,202410,202410,2024,10
101190002885,2,202410,202410,2024,10
101190002890,3,202410,202410,2024,10
101190002893,2,202410,202410,2024,10
101190002894,3,202410,202410,2024,10
101190002898,2,202410,202410,2024,10
101190002907,3,202410,202410,2024,10
101190002908,4,202410,202410,2024,10
101190002915,2,202410,202410,2024,10
101190002916,3,202410,202410,2024,10
101190002917,1,202410,202410,2024,10
101190002918,2,202410,202410,2024,10
101190002920,3,202410,202410,2024,10
101190002923,3,202410,202410,2024,10
101190002926,3,202410,202410,2024,10
101190002934,3,202410,202410,2024,10
101190002937,2,202410,202410,2024,10
101190002939,3,202410,202410,2024,10
101190002940,5,202410,202410,2024,10
101190002941,3,202410,202410,2024,10
101190002951,3,202410,202410,2024,10
101190002953,4,202410,202410,2024,10
101190002956,2,202410,202410,2024,10
101190002958,2,202410,202410,2024,10
101190002959,2,202410,202410,2024,10
101190002964,3,202410,202410,2024,10
101190002970,3,202410,202410,2024,10
101190002978,2,202410,202410,2024,10
101190002982,2,202410,202410,2024,10
101190002984,3,202410,202410,2024,10
101190002987,4,202410,202410,2024,10
101190002988,2,202410,202410,2024,10
101190002991,3,202410,202410,2024,10
101190002993,2,202410,202410,2024,10
101190002994,2,202410,202410,2024,10
101190003000,6,202410,202410,2024,10
101190003004,3,202410,202410,2024,10
101190003011,5,202410,202410,2024,10
101190003012,3,202410,202410,2024,10
101190003014,2,202410,202410,2024,10
101190003016,3,202410,202410,2024,10
101190003018,3,202410,202410,2024,10
101190003028,1,202410,202410,2024,10
101190003030,3,202410,202410,2024,10
101190003031,2,202410,202410,2024,10
101190003034,3,202410,202410,2024,10
101190003035,2,202410,202410,2024,10
101190003037,3,202410,202410,2024,10
101190003038,6,202410,202410,2024,10
101190003042,3,202410,202410,2024,10
101190003049,3,202410,202410,2024,10
101190003055,3,202410,202410,2024,10
101190003059,6,202410,202410,2024,10
101190003062,3,202410,202410,2024,10
101190003065,2,202410,202410,2024,10
101190003070,7,202410,202410,2024,10
101190003072,3,202410,202410,2024,10
101200000356,1,202410,202410,2024,10
101200002134,2,202410,202410,2024,10
101200002266,3,202410,202410,2024,10
101200002272,6,202410,202410,2024,10
101200002275,2,202410,202410,2024,10
101200002278,1,202410,202410,2024,10
101200002279,3,202410,202410,2024,10
101200002291,3,202410,202410,2024,10
101200002292,2,202410,202410,2024,10
101200002295,4,202410,202410,2024,10
101200002309,7,202410,202410,2024,10
101200002310,4,202410,202410,2024,10
101200002312,3,202410,202410,2024,10
101200002321,2,202410,202410,2024,10
101200002325,1,202410,202410,2024,10
101200002330,8,202410,202410,2024,10
101200002332,2,202410,202410,2024,10
101200002342,2,202410,202410,2024,10
101200002345,2,202410,202410,2024,10
101200002347,2,202410,202410,2024,10
101200002348,2,202410,202410,2024,10
101200002349,2,202410,202410,2024,10
101200002353,1,202410,202410,2024,10
101220002968,2,202410,202410,2024,10
101220002971,3,202410,202410,2024,10
101220002972,4,202410,202410,2024,10
101220002973,3,202410,202410,2024,10
101220002975,4,202410,202410,2024,10
101220002976,9,202410,202410,2024,10
101220002978,3,202410,202410,2024,10
101220002980,4,202410,202410,2024,10
101220002982,1,202410,202410,2024,10
101220002983,4,202410,202410,2024,10
101220002985,4,202410,202410,2024,10
101220002986,3,202410,202410,2024,10
101220002988,4,202410,202410,2024,10
101220002989,4,202410,202410,2024,10
101220002998,4,202410,202410,2024,10
101220003001,9,202410,202410,2024,10
101220003006,3,202410,202410,2024,10
101220003008,3,202410,202410,2024,10
101220003009,2,202410,202410,2024,10
101220003016,3,202410,202410,2024,10
101220003019,3,202410,202410,2024,10
101220003024,3,202410,202410,2024,10
101220003025,3,202410,202410,2024,10
101220003027,9,202410,202410,2024,10
101220003028,9,202410,202410,2024,10
101220003029,3,202410,202410,2024,10
101220003030,4,202410,202410,2024,10
101220003038,4,202410,202410,2024,10
101220003039,4,202410,202410,2024,10
101220003041,3,202410,202410,2024,10
101110001690,4,202410,202410,2024,10
101110001707,5,202410,202410,2024,10
101110001717,1,202410,202410,2024,10
101110002188,1,202410,202410,2024,10
101110002969,1,202410,202410,2024,10
101120000249,1,202410,202410,2024,10
101120000934,1,202410,202410,2024,10
101120001132,1,202410,202410,2024,10
101120001139,1,202410,202410,2024,10
101120001231,1,202410,202410,2024,10
101120001233,1,202410,202410,2024,10
101120001236,1,202410,202410,2024,10
101120001244,1,202410,202410,2024,10
101120001249,1,202410,202410,2024,10
101120001250,1,202410,202410,2024,10
101120001412,1,202410,202410,2024,10
101120001791,1,202410,202410,2024,10
101120001817,1,202410,202410,2024,10
101120001904,1,202410,202410,2024,10
101120002570,6,202410,202410,2024,10
101120002571,3,202410,202410,2024,10
101120003379,1,202410,202410,2024,10
101120003392,1,202410,202410,2024,10
101120003421,1,202410,202410,2024,10
101130001397,2,202410,202410,2024,10
101130001406,3,202410,202410,2024,10
101130001440,2,202410,202410,2024,10
101130001456,1,202410,202410,2024,10
101130001466,2,202410,202410,2024,10
101130001470,4,202410,202410,2024,10
101130001471,2,202410,202410,2024,10
101130001476,1,202410,202410,2024,10
101130001481,1,202410,202410,2024,10
101130001486,1,202410,202410,2024,10
101130001490,1,202410,202410,2024,10
101130001514,2,202410,202410,2024,10
101130001516,2,202410,202410,2024,10
101130001526,4,202410,202410,2024,10
101130001551,1,202410,202410,2024,10
101130001573,1,202410,202410,2024,10
101130001587,2,202410,202410,2024,10
101130001589,2,202410,202410,2024,10
101130001590,2,202410,202410,2024,10
101130001612,1,202410,202410,2024,10
101140002488,1,202410,202410,2024,10
101140002490,2,202410,202410,2024,10
101140002493,1,202410,202410,2024,10
101140002496,1,202410,202410,2024,10
101140002515,2,202410,202410,2024,10
101140002518,1,202410,202410,2024,10
101140002522,1,202410,202410,2024,10
101170002539,1,202410,202410,2024,10
101160005014,1,202410,202410,2024,10
101160005016,4,202410,202410,2024,10
101160005020,1,202410,202410,2024,10
101160005021,1,202410,202410,2024,10
101170002541,2,202410,202410,2024,10
101160005038,1,202410,202410,2024,10
101160005046,2,202410,202410,2024,10
101160005050,1,202410,202410,2024,10
101160005056,1,202410,202410,2024,10
101160005058,2,202410,202410,2024,10
101160005060,1,202410,202410,2024,10
101160005067,1,202410,202410,2024,10
101160005069,1,202410,202410,2024,10
101160005073,3,202410,202410,2024,10
101160005082,1,202410,202410,2024,10
101160005084,1,202410,202410,2024,10
101160005093,1,202410,202410,2024,10
101160005096,6,202410,202410,2024,10
101160005099,1,202410,202410,2024,10
101160005108,1,202410,202410,2024,10
101160005109,1,202410,202410,2024,10
101160005116,1,202410,202410,2024,10
101160005125,1,202410,202410,2024,10
101160005128,3,202410,202410,2024,10
101170002547,2,202410,202410,2024,10
101170002549,1,202410,202410,2024,10
101170002550,2,202410,202410,2024,10
101170002551,2,202410,202410,2024,10
101170002553,2,202410,202410,2024,10
101170002557,2,202410,202410,2024,10
101170002564,3,202410,202410,2024,10
101170002572,2,202410,202410,2024,10
101170002574,1,202410,202410,2024,10
101180002241,2,202410,202410,2024,10
101180002399,1,202410,202410,2024,10
101180002408,5,202410,202410,2024,10
101180002420,1,202410,202410,2024,10
101180002428,8,202410,202410,2024,10
101180002448,2,202410,202410,2024,10
101180002468,1,202410,202410,2024,10
101180002470,1,202410,202410,2024,10
101180002474,2,202410,202410,2024,10
101180002485,1,202410,202410,2024,10
101180002495,1,202410,202410,2024,10
101180002496,1,202410,202410,2024,10
101180002501,1,202410,202410,2024,10
101180002502,4,202410,202410,2024,10
101180002510,2,202410,202410,2024,10
101180002511,2,202410,202410,2024,10
101180002517,1,202410,202410,2024,10
101180002527,3,202410,202410,2024,10
101180002535,4,202410,202410,2024,10
101180002537,1,202410,202410,2024,10
101180002540,1,202410,202410,2024,10
101180002541,1,202410,202410,2024,10
101180002548,2,202410,202410,2024,10
101180002563,4,202410,202410,2024,10
101180002564,1,202410,202410,2024,10
101180002572,4,202410,202410,2024,10
101180002576,1,202410,202410,2024,10
101180002577,2,202410,202410,2024,10
101180002580,3,202410,202410,2024,10
101180002581,2,202410,202410,2024,10
101180002582,2,202410,202410,2024,10
101180002585,4,202410,202410,2024,10
101180002595,2,202410,202410,2024,10
101180002597,1,202410,202410,2024,10
101180002598,1,202410,202410,2024,10
101180002600,1,202410,202410,2024,10
101180002606,1,202410,202410,2024,10
101180002612,2,202410,202410,2024,10
101180002620,2,202410,202410,2024,10
101180002623,1,202410,202410,2024,10
101180002625,5,202410,202410,2024,10
101180002627,1,202410,202410,2024,10
101180002628,2,202410,202410,2024,10
101180002632,1,202410,202410,2024,10
101180002636,1,202410,202410,2024,10
101180002637,2,202410,202410,2024,10
101160005143,1,202410,202410,2024,10
101160005144,2,202410,202410,2024,10
101160005152,1,202410,202410,2024,10
101160005155,3,202410,202410,2024,10
101160005164,2,202410,202410,2024,10
101160005183,1,202410,202410,2024,10
101160005184,1,202410,202410,2024,10
101160005186,1,202410,202410,2024,10
101160005190,1,202410,202410,2024,10
101160005197,1,202410,202410,2024,10
101170002347,2,202410,202410,2024,10
101170002352,2,202410,202410,2024,10
101170002353,1,202410,202410,2024,10
101170002355,2,202410,202410,2024,10
101170002357,1,202410,202410,2024,10
101170002360,1,202410,202410,2024,10
101170002364,1,202410,202410,2024,10
101170002375,2,202410,202410,2024,10
101170002378,2,202410,202410,2024,10
101170002379,2,202410,202410,2024,10
101170002380,2,202410,202410,2024,10
101170002383,1,202410,202410,2024,10
101170002385,5,202410,202410,2024,10
101170002386,2,202410,202410,2024,10
101170002389,1,202410,202410,2024,10
101170002391,2,202410,202410,2024,10
101170002398,1,202410,202410,2024,10
101170002399,2,202410,202410,2024,10
101170002402,2,202410,202410,2024,10
101170002404,2,202410,202410,2024,10
101170002413,4,202410,202410,2024,10
101170002418,4,202410,202410,2024,10
101170002419,5,202410,202410,2024,10
101170002423,1,202410,202410,2024,10
101170002428,2,202410,202410,2024,10
101170002436,2,202410,202410,2024,10
101170002438,1,202410,202410,2024,10
101170002439,8,202410,202410,2024,10
101170002440,2,202410,202410,2024,10
101170002447,1,202410,202410,2024,10
101170002449,2,202410,202410,2024,10
101170002451,2,202410,202410,2024,10
101170002463,2,202410,202410,2024,10
101170002464,7,202410,202410,2024,10
101170002476,2,202410,202410,2024,10
101170002483,2,202410,202410,2024,10
101170002489,2,202410,202410,2024,10
101170002492,2,202410,202410,2024,10
101170002493,4,202410,202410,2024,10
101170002496,2,202410,202410,2024,10
101170002506,2,202410,202410,2024,10
101170002507,2,202410,202410,2024,10
101170002512,1,202410,202410,2024,10
101170002520,2,202410,202410,2024,10
101170002522,1,202410,202410,2024,10
101170002526,3,202410,202410,2024,10
101170002533,4,202410,202410,2024,10
101140002535,1,202410,202410,2024,10
101140002541,3,202410,202410,2024,10
101140002578,1,202410,202410,2024,10
101140002593,1,202410,202410,2024,10
101140002594,1,202410,202410,2024,10
101140002596,1,202410,202410,2024,10
101140002616,1,202410,202410,2024,10
101140002621,2,202410,202410,2024,10
101140002627,1,202410,202410,2024,10
101140002628,5,202410,202410,2024,10
101140002648,2,202410,202410,2024,10
101140002650,2,202410,202410,2024,10
101140002660,1,202410,202410,2024,10
101140002661,1,202410,202410,2024,10
101140002691,7,202410,202410,2024,10
101140002700,1,202410,202410,2024,10
101140002703,1,202410,202410,2024,10
101140002707,1,202410,202410,2024,10
101140002712,1,202410,202410,2024,10
101150002248,2,202410,202410,2024,10
101150002270,1,202410,202410,2024,10
101150002271,1,202410,202410,2024,10
101150002273,1,202410,202410,2024,10
101150002288,1,202410,202410,2024,10
101150002303,1,202410,202410,2024,10
101150002317,1,202410,202410,2024,10
101150002318,1,202410,202410,2024,10
101150002319,1,202410,202410,2024,10
101150002322,1,202410,202410,2024,10
101150002326,1,202410,202410,2024,10
101150002327,1,202410,202410,2024,10
101150002335,1,202410,202410,2024,10
101150002338,1,202410,202410,2024,10
101150002342,1,202410,202410,2024,10
101150002350,1,202410,202410,2024,10
101150002352,3,202410,202410,2024,10
101150002364,7,202410,202410,2024,10
101150002369,8,202410,202410,2024,10
101150002371,1,202410,202410,2024,10
101150002375,1,202410,202410,2024,10
101150002378,1,202410,202410,2024,10
101150002385,1,202410,202410,2024,10
101150002386,1,202410,202410,2024,10
101150002392,1,202410,202410,2024,10
101150002404,1,202410,202410,2024,10
101150002441,1,202410,202410,2024,10
101150002447,1,202410,202410,2024,10
101150002457,1,202410,202410,2024,10
101150002467,1,202410,202410,2024,10
101150002474,1,202410,202410,2024,10
101150002477,1,202410,202410,2024,10
101150002480,1,202410,202410,2024,10
101150002489,1,202410,202410,2024,10
101150002524,5,202410,202410,2024,10
101150002547,1,202410,202410,2024,10
101150002559,1,202410,202410,2024,10
101150002565,1,202410,202410,2024,10
101150003234,7,202410,202410,2024,10
101160003512,1,202410,202410,2024,10
101160003573,1,202410,202410,2024,10
101160003706,1,202410,202410,2024,10
101160003783,1,202410,202410,2024,10
101160003808,6,202410,202410,2024,10
101160003809,1,202410,202410,2024,10
101160003843,2,202410,202410,2024,10
101160003855,2,202410,202410,2024,10
101160003931,1,202410,202410,2024,10
101160003935,1,202410,202410,2024,10
101160003976,1,202410,202410,2024,10
101160004305,1,202410,202410,2024,10
101160004820,1,202410,202410,2024,10
101160004864,1,202410,202410,2024,10
101160004865,1,202410,202410,2024,10
101160004867,3,202410,202410,2024,10
101160004868,3,202410,202410,2024,10
101160004873,1,202410,202410,2024,10
101160004875,1,202410,202410,2024,10
101160004890,1,202410,202410,2024,10
101160004894,1,202410,202410,2024,10
101160004900,3,202410,202410,2024,10
101160004902,1,202410,202410,2024,10
101160004907,1,202410,202410,2024,10
101160004914,1,202410,202410,2024,10
101160004916,4,202410,202410,2024,10
101160004917,2,202410,202410,2024,10
101160004918,1,202410,202410,2024,10
101160004937,1,202410,202410,2024,10
101160004949,1,202410,202410,2024,10
101160004960,1,202410,202410,2024,10
101160004961,1,202410,202410,2024,10
101160004966,1,202410,202410,2024,10
101160004967,1,202410,202410,2024,10
101160004971,4,202410,202410,2024,10
101160004974,1,202410,202410,2024,10
101160004991,1,202410,202410,2024,10
101160004992,1,202410,202410,2024,10
101160004997,5,202410,202410,2024,10
101160005006,1,202410,202410,2024,10
101170000871,1,202410,202410,2024,10
101080000270,1,202410,202410,2024,10
101150002243,1,202410,202410,2024,10
101180002557,1,202410,202410,2024,10
101200002495,3,202410,202410,2024,10
101200002541,4,202410,202410,2024,10
101210002949,1,202410,202410,2024,10
101220002821,3,202410,202410,2024,10
101230002626,4,202410,202410,2024,10
101040000044,1,202410,202410,2024,10
101040000498,1,202410,202410,2024,10
101040000530,1,202410,202410,2024,10
101040000546,2,202410,202410,2024,10
101040000547,1,202410,202410,2024,10
101040000572,1,202410,202410,2024,10
101040000575,1,202410,202410,2024,10
101040001681,1,202410,202410,2024,10
101040001685,1,202410,202410,2024,10
101050002895,2,202410,202410,2024,10
101050002896,1,202410,202410,2024,10
101050002967,1,202410,202410,2024,10
101050002970,3,202410,202410,2024,10
101050002990,1,202410,202410,2024,10
101050002997,1,202410,202410,2024,10
101050003033,5,202410,202410,2024,10
101050003063,1,202410,202410,2024,10
101050003114,1,202410,202410,2024,10
101050003116,1,202410,202410,2024,10
101050003117,1,202410,202410,2024,10
101050003134,1,202410,202410,2024,10
101050003139,1,202410,202410,2024,10
101050003169,1,202410,202410,2024,10
101050003929,1,202410,202410,2024,10
101050003930,1,202410,202410,2024,10
101050008930,1,202410,202410,2024,10
101050009003,1,202410,202410,2024,10
101060000204,3,202410,202410,2024,10
101060000206,1,202410,202410,2024,10
101060000222,1,202410,202410,2024,10
101060002741,1,202410,202410,2024,10
101070000312,1,202410,202410,2024,10
101070000334,1,202410,202410,2024,10
101070000760,1,202410,202410,2024,10
101070001319,3,202410,202410,2024,10
101070001500,2,202410,202410,2024,10
101070002512,1,202410,202410,2024,10
101070002678,3,202410,202410,2024,10
101070002738,1,202410,202410,2024,10
101070002763,1,202410,202410,2024,10
101070002852,1,202410,202410,2024,10
101070003785,1,202410,202410,2024,10
101080001330,2,202410,202410,2024,10
101080002110,2,202410,202410,2024,10
101080002640,1,202410,202410,2024,10
101080002862,1,202410,202410,2024,10
101080003940,2,202410,202410,2024,10
101080004708,2,202410,202410,2024,10
101080004761,1,202410,202410,2024,10
101080004771,2,202410,202410,2024,10
101080004788,1,202410,202410,2024,10
101080004835,1,202410,202410,2024,10
101080004884,1,202410,202410,2024,10
101080004935,1,202410,202410,2024,10
101080004936,1,202410,202410,2024,10
101080004966,1,202410,202410,2024,10
101080004976,1,202410,202410,2024,10
101080004986,1,202410,202410,2024,10
101080004987,3,202410,202410,2024,10
101080004998,1,202410,202410,2024,10
101090000234,1,202410,202410,2024,10
101090000245,1,202410,202410,2024,10
101090000258,1,202410,202410,2024,10
101090002756,1,202410,202410,2024,10
101090002856,1,202410,202410,2024,10
101090002858,1,202410,202410,2024,10
101090002877,1,202410,202410,2024,10
101090002880,1,202410,202410,2024,10
101090002896,1,202410,202410,2024,10
101090003561,1,202410,202410,2024,10
101090004497,3,202410,202410,2024,10
101090004515,1,202410,202410,2024,10
101090004520,1,202410,202410,2024,10
101090004522,1,202410,202410,2024,10
101090004537,1,202410,202410,2024,10
101090004565,3,202410,202410,2024,10
101090004652,1,202410,202410,2024,10
101090005005,1,202410,202410,2024,10
101090005071,1,202410,202410,2024,10
101100000294,2,202410,202410,2024,10
101100001101,1,202410,202410,2024,10
101100001109,1,202410,202410,2024,10
101100002443,1,202410,202410,2024,10
101100002498,1,202410,202410,2024,10
101100002902,1,202410,202410,2024,10
101100002956,1,202410,202410,2024,10
101100002984,1,202410,202410,2024,10
101100004043,5,202410,202410,2024,10
101100004742,1,202410,202410,2024,10
101100004744,1,202410,202410,2024,10
101100004752,1,202410,202410,2024,10
101100004754,1,202410,202410,2024,10
101100004817,1,202410,202410,2024,10
101100004822,1,202410,202410,2024,10
101100004823,9,202410,202410,2024,10
101100004835,1,202410,202410,2024,10
101100004840,1,202410,202410,2024,10
101100004893,1,202410,202410,2024,10
101100004957,1,202410,202410,2024,10
101100004961,2,202410,202410,2024,10
101100004964,1,202410,202410,2024,10
101100004968,1,202410,202410,2024,10
101100005076,1,202410,202410,2024,10
101100005080,1,202410,202410,2024,10
101100005106,1,202410,202410,2024,10
101100005141,1,202410,202410,2024,10
101110000249,1,202410,202410,2024,10
101110001686,1,202410,202410,2024,10
101180002641,3,202410,202410,2024,10
101180002645,1,202410,202410,2024,10
101180002646,2,202410,202410,2024,10
101180002654,2,202410,202410,2024,10
101180002656,2,202410,202410,2024,10
101180002658,2,202410,202410,2024,10
101180002659,2,202410,202410,2024,10
101180002662,4,202410,202410,2024,10
101180002664,1,202410,202410,2024,10
101180002666,1,202410,202410,2024,10
101180002669,9,202410,202410,2024,10
101180002675,8,202410,202410,2024,10
101180002677,1,202410,202410,2024,10
101180002682,1,202410,202410,2024,10
101180002683,4,202410,202410,2024,10
101180002696,3,202410,202410,2024,10
101180002697,1,202410,202410,2024,10
101180002700,4,202410,202410,2024,10
101180002706,2,202410,202410,2024,10
101180002721,2,202410,202410,2024,10
101180002724,1,202410,202410,2024,10
101190002802,2,202410,202410,2024,10
101190002821,1,202410,202410,2024,10
101190002823,3,202410,202410,2024,10
101190002825,1,202410,202410,2024,10
101190002831,3,202410,202410,2024,10
101200002360,2,202410,202410,2024,10
101200002369,3,202410,202410,2024,10
101200002376,2,202410,202410,2024,10
101200002378,3,202410,202410,2024,10
101200002380,3,202410,202410,2024,10
101200002392,3,202410,202410,2024,10
101200002399,4,202410,202410,2024,10
101200002402,3,202410,202410,2024,10
101200002404,1,202410,202410,2024,10
101200002405,3,202410,202410,2024,10
101200002406,2,202410,202410,2024,10
101200002409,3,202410,202410,2024,10
101200002414,3,202410,202410,2024,10
101200002415,3,202410,202410,2024,10
101200002419,2,202410,202410,2024,10
101200002421,4,202410,202410,2024,10
101200002422,2,202410,202410,2024,10
101200002423,4,202410,202410,2024,10
101200002426,2,202410,202410,2024,10
101200002429,3,202410,202410,2024,10
101200002431,2,202410,202410,2024,10
101200002432,3,202410,202410,2024,10
101200002434,3,202410,202410,2024,10
101200002437,1,202410,202410,2024,10
101200002439,3,202410,202410,2024,10
101200002440,3,202410,202410,2024,10
101200002443,4,202410,202410,2024,10
101200002451,2,202410,202410,2024,10
101200002454,3,202410,202410,2024,10
101200002456,4,202410,202410,2024,10
101200002458,5,202410,202410,2024,10
101200002459,2,202410,202410,2024,10
101200002460,3,202410,202410,2024,10
101200002465,3,202410,202410,2024,10
101200002471,5,202410,202410,2024,10
101200002473,5,202410,202410,2024,10
101200002480,2,202410,202410,2024,10
101200002481,2,202410,202410,2024,10
101200002483,2,202410,202410,2024,10
101200002485,2,202410,202410,2024,10
101200002487,3,202410,202410,2024,10
101200002489,4,202410,202410,2024,10
101200002491,4,202410,202410,2024,10
101200002492,1,202410,202410,2024,10
101200002494,8,202410,202410,2024,10
101200002496,5,202410,202410,2024,10
101200002497,8,202410,202410,2024,10
101200002503,6,202410,202410,2024,10
101200002505,2,202410,202410,2024,10
101200002506,2,202410,202410,2024,10
101200002508,3,202410,202410,2024,10
101200002510,3,202410,202410,2024,10
101210003020,4,202410,202410,2024,10
101210003024,1,202410,202410,2024,10
101210003025,4,202410,202410,2024,10
101210003035,3,202410,202410,2024,10
101210003037,4,202410,202410,2024,10
101210003043,4,202410,202410,2024,10
101210003046,10,202410,202410,2024,10
101210003047,3,202410,202410,2024,10
101210003056,3,202410,202410,2024,10
101210003059,3,202410,202410,2024,10
101210003060,4,202410,202410,2024,10
101210003061,3,202410,202410,2024,10
101210003067,3,202410,202410,2024,10
101210003068,3,202410,202410,2024,10
101210003069,3,202410,202410,2024,10
101210003071,4,202410,202410,2024,10
101210003079,4,202410,202410,2024,10
101210003082,3,202410,202410,2024,10
101210003085,8,202410,202410,2024,10
101210003087,3,202410,202410,2024,10
101210003090,3,202410,202410,2024,10
101210003091,4,202410,202410,2024,10
101210003092,5,202410,202410,2024,10
101210003093,3,202410,202410,2024,10
101210003094,4,202410,202410,2024,10
101210003095,9,202410,202410,2024,10
101210003097,5,202410,202410,2024,10
101220002862,9,202410,202410,2024,10
101220002866,3,202410,202410,2024,10
101220002868,4,202410,202410,2024,10
101220002870,4,202410,202410,2024,10
101220002873,3,202410,202410,2024,10
101220002876,5,202410,202410,2024,10
101220002883,3,202410,202410,2024,10
101220002886,3,202410,202410,2024,10
101220002890,2,202410,202410,2024,10
101220002891,4,202410,202410,2024,10
101220002893,5,202410,202410,2024,10
101220002894,4,202410,202410,2024,10
101220002895,4,202410,202410,2024,10
101220002896,4,202410,202410,2024,10
101220002897,5,202410,202410,2024,10
101220002900,1,202410,202410,2024,10
101220002903,3,202410,202410,2024,10
101220002904,5,202410,202410,2024,10
101220002905,4,202410,202410,2024,10
101220002906,4,202410,202410,2024,10
101220002908,5,202410,202410,2024,10
101220002909,3,202410,202410,2024,10
101220002910,3,202410,202410,2024,10
101220002911,3,202410,202410,2024,10
101220002912,3,202410,202410,2024,10
101220002916,4,202410,202410,2024,10
101220002917,3,202410,202410,2024,10
101220002918,4,202410,202410,2024,10
101220002920,4,202410,202410,2024,10
101220002922,3,202410,202410,2024,10
101220002923,4,202410,202410,2024,10
101220002924,4,202410,202410,2024,10
101220002926,3,202410,202410,2024,10
101220002927,4,202410,202410,2024,10
101220002928,3,202410,202410,2024,10
101220002929,4,202410,202410,2024,10
101220002930,3,202410,202410,2024,10
101220002933,4,202410,202410,2024,10
101220002935,4,202410,202410,2024,10
101220002941,8,202410,202410,2024,10
101220002942,8,202410,202410,2024,10
101220002943,4,202410,202410,2024,10
101220002946,3,202410,202410,2024,10
101220002948,3,202410,202410,2024,10
101220002949,4,202410,202410,2024,10
101220002950,3,202410,202410,2024,10
101220002952,1,202410,202410,2024,10
101220002954,6,202410,202410,2024,10
101220002955,3,202410,202410,2024,10
101220002956,2,202410,202410,2024,10
101220002963,4,202410,202410,2024,10
101220002964,4,202410,202410,2024,10
101210003099,2,202410,202410,2024,10
101210003103,4,202410,202410,2024,10
101210003104,4,202410,202410,2024,10
101220000452,4,202410,202410,2024,10
101220000550,1,202410,202410,2024,10
101220001231,3,202410,202410,2024,10
101220002763,4,202410,202410,2024,10
101220002782,4,202410,202410,2024,10
101220002786,3,202410,202410,2024,10
101220002787,4,202410,202410,2024,10
101220002788,4,202410,202410,2024,10
101220002790,1,202410,202410,2024,10
101220002791,3,202410,202410,2024,10
101220002794,3,202410,202410,2024,10
101220002800,3,202410,202410,2024,10
101220002803,4,202410,202410,2024,10
101220002807,4,202410,202410,2024,10
101220002809,3,202410,202410,2024,10
101220002811,4,202410,202410,2024,10
101220002816,3,202410,202410,2024,10
101220002818,4,202410,202410,2024,10
101220002823,4,202410,202410,2024,10
101220002825,3,202410,202410,2024,10
101220002826,4,202410,202410,2024,10
101220002827,2,202410,202410,2024,10
101220002830,4,202410,202410,2024,10
101220002831,3,202410,202410,2024,10
101220002835,3,202410,202410,2024,10
101220002837,4,202410,202410,2024,10
101220002838,1,202410,202410,2024,10
101220002839,3,202410,202410,2024,10
101220002841,4,202410,202410,2024,10
101220002842,4,202410,202410,2024,10
101220002843,4,202410,202410,2024,10
101220002845,5,202410,202410,2024,10
101220002846,3,202410,202410,2024,10
101220002847,8,202410,202410,2024,10
101220002850,4,202410,202410,2024,10
101220002853,4,202410,202410,2024,10
101200002513,3,202410,202410,2024,10
101200002514,2,202410,202410,2024,10
101200002515,4,202410,202410,2024,10
101200002516,2,202410,202410,2024,10
101200002518,9,202410,202410,2024,10
101200002519,5,202410,202410,2024,10
101200002522,2,202410,202410,2024,10
101200002523,2,202410,202410,2024,10
101200002527,1,202410,202410,2024,10
101200002529,3,202410,202410,2024,10
101200002532,2,202410,202410,2024,10
101200002534,3,202410,202410,2024,10
101200002535,8,202410,202410,2024,10
101200002536,6,202410,202410,2024,10
101200002537,3,202410,202410,2024,10
101200002544,3,202410,202410,2024,10
101200002551,3,202410,202410,2024,10
101200002554,3,202410,202410,2024,10
101200002556,3,202410,202410,2024,10
101200002557,2,202410,202410,2024,10
101200002558,2,202410,202410,2024,10
101200002560,2,202410,202410,2024,10
101200002561,3,202410,202410,2024,10
101210002762,3,202410,202410,2024,10
101210002794,4,202410,202410,2024,10
101210002796,3,202410,202410,2024,10
101210002808,3,202410,202410,2024,10
101210002809,3,202410,202410,2024,10
101210002810,4,202410,202410,2024,10
101210002814,1,202410,202410,2024,10
101210002816,4,202410,202410,2024,10
101210002818,4,202410,202410,2024,10
101210002819,4,202410,202410,2024,10
101210002820,3,202410,202410,2024,10
101210002821,3,202410,202410,2024,10
101210002826,3,202410,202410,2024,10
101210002827,3,202410,202410,2024,10
101210002828,4,202410,202410,2024,10
101210002829,4,202410,202410,2024,10
101210002831,4,202410,202410,2024,10
101210002836,5,202410,202410,2024,10
101210002839,4,202410,202410,2024,10
101210002840,3,202410,202410,2024,10
101210002842,4,202410,202410,2024,10
101210002844,3,202410,202410,2024,10
101210002845,5,202410,202410,2024,10
101210002849,3,202410,202410,2024,10
101210002852,1,202410,202410,2024,10
101210002855,4,202410,202410,2024,10
101210002857,4,202410,202410,2024,10
101210002858,3,202410,202410,2024,10
101210002859,4,202410,202410,2024,10
101210002862,2,202410,202410,2024,10
101210002864,3,202410,202410,2024,10
